iter,firing_rate,mean_abs_dW
530,0.0,1.2979991197425989e-06
531,0.0,1.295411152568704e-06
532,0.0,1.2928119303978747e-06
533,0.0,1.2902356729682651e-06
534,0.0,1.287659642912331e-06
535,0.0,1.2850740631620283e-06
536,0.0,1.2825144040107261e-06
537,0.0,1.2799430351151386e-06
538,0.0,1.2773926982845296e-06
539,0.0,1.2748330391332274e-06
540,0.0,1.2722663313979865e-06
541,0.0,1.2697393003691104e-06
542,0.0,1.2671914646489313e-06
543,0.0,1.2646574987229542e-06
544,0.0,1.2621374025911791e-06
545,0.0,1.259612872672733e-06
546,0.0,1.2570791341204313e-06
547,0.0,1.254579956366797e-06
548,0.0,1.252060201295535e-06
549,0.0,1.2495659120759228e-06
550,0.0,1.247055479325354e-06
551,0.0,1.2445589163689874e-06
552,0.0,1.242080998054007e-06
553,0.0,1.2395961448419257e-06
554,0.0,1.2371092452667654e-06
555,0.0,1.2346359881121316e-06
556,0.0,1.2321860367592308e-06
557,0.0,1.2297130069782725e-06
558,0.0,1.2272400908841519e-06
559,0.0,1.2247925269548432e-06
560,0.0,1.2223428029756178e-06
561,0.0,1.219897740156739e-06
562,0.0,1.2174667745057377e-06
563,0.0,1.2150380825914908e-06
564,0.0,1.2125907460358576e-06
565,0.0,1.2101643278583651e-06
566,0.0,1.20775450795918e-06
567,0.0,1.2053304772052797e-06
568,0.0,1.2029227036691736e-06
569,0.0,1.2005222060906817e-06
570,0.0,1.1981170473518432e-06
571,0.0,1.1957185961364303e-06
572,0.0,1.193325147141877e-06
573,0.0,1.1909502291018725e-06
574,0.0,1.1885661024280125e-06
575,0.0,1.1861935718116001e-06
576,0.0,1.1838186537715956e-06
577,0.0,1.181443735731591e-06
578,0.0,1.1790805274358718e-06
579,0.0,1.1767292562581133e-06
580,0.0,1.174363660538802e-06
581,0.0,1.172023985418491e-06
582,0.0,1.1696654382831184e-06
583,0.0,1.1673350854835007e-06
584,0.0,1.165004732683883e-06
585,0.0,1.1626764262473444e-06
586,0.0,1.1603553957684198e-06
587,0.0,1.1580436876101885e-06
588,0.0,1.1557133348105708e-06
589,0.0,1.1534016266523395e-06
590,0.0,1.1510925332913757e-06
591,0.0,1.1487925348774297e-06
592,0.0,1.1464853741927072e-06
593,0.0,1.1441879905760288e-06
594,0.0,1.1419158454373246e-06
595,0.0,1.139616074397054e-06
596,0.0,1.1373439292583498e-06
597,0.0,1.1350697377565666e-06
598,0.0,1.1328095297358232e-06
599,0.0,1.1305493217150797e-06
600,0.0,1.128279791373643e-06
601,0.0,1.1260173096161452e-06
602,0.0,1.123766423916095e-06
603,0.0,1.1215201993763912e-06
604,0.0,1.1192785223101964e-06
605,0.0,1.1170372999913525e-06
606,0.0,1.1148050589326886e-06
607,0.0,1.1125847549919854e-06
608,0.0,1.1103547876700759e-06
609,0.0,1.1081344837293727e-06
610,0.0,1.1058978088840377e-06
611,0.0,1.1037051308449009e-06
612,0.0,1.101503471545584e-06
613,0.0,1.0992923762387363e-06
614,0.0,1.0970907169394195e-06
615,0.0,1.0949006536975503e-06
616,0.0,1.092708203032089e-06
617,0.0,1.0905207545874873e-06
618,0.0,1.08834706225025e-06
619,0.0,1.0861639339054818e-06
620,0.0,1.08399046894192e-06
621,0.0,1.081819050341437e-06
622,0.0,1.079666503756016e-06
623,0.0,1.0774976999528008e-06
624,0.0,1.0753449259937042e-06
625,0.0,1.0731970405686297e-06
626,0.0,1.0710515425671474e-06
627,0.0,1.068910592039174e-06
628,0.0,1.0667720289347926e-06
629,0.0,1.0646381269907579e-06
630,0.0,1.0625112736306619e-06
631,0.0,1.0603753253235482e-06
632,0.0,1.0582577942841453e-06
633,0.0,1.056149471878598e-06
634,0.0,1.0540321682128706e-06
635,0.0,1.0519285069676698e-06
636,0.0,1.0498205256226356e-06
637,0.0,1.047724140335049e-06
